Robert_Aderholt^&^&^2013-06-21 15:50:11^&^&^
SenatorHeitkamp^&^&^2013-03-22 17:34:55^&^&^
SenatorHeitkamp^&^&^2013-03-22 17:24:12^&^&^
SenatorHeitkamp^&^&^2013-03-21 21:56:53^&^&^
InhofePress^&^&^2013-06-20 20:25:58^&^&^
InhofePress^&^&^2013-06-20 20:15:58^&^&^
InhofePress^&^&^2013-06-20 20:04:11^&^&^
InhofePress^&^&^2013-06-20 16:28:00^&^&^
InhofePress^&^&^2013-06-20 14:44:39^&^&^
InhofePress^&^&^2013-06-19 20:02:02^&^&^
InhofePress^&^&^2013-06-19 19:10:43^&^&^
InhofePress^&^&^2013-06-18 21:21:52^&^&^
InhofePress^&^&^2013-06-18 20:41:53^&^&^
InhofePress^&^&^2013-06-18 19:50:54^&^&^
InhofePress^&^&^2013-06-18 19:44:13^&^&^
InhofePress^&^&^2013-06-18 19:19:53^&^&^
InhofePress^&^&^2013-06-18 16:30:43^&^&^
InhofePress^&^&^2013-06-18 15:45:43^&^&^
InhofePress^&^&^2013-06-18 14:23:25^&^&^
InhofePress^&^&^2013-06-17 20:54:09^&^&^
InhofePress^&^&^2013-06-17 18:45:41^&^&^
InhofePress^&^&^2013-06-17 18:11:42^&^&^
InhofePress^&^&^2013-06-17 18:09:57^&^&^
InhofePress^&^&^2013-06-17 15:21:59^&^&^
InhofePress^&^&^2013-06-13 23:26:22^&^&^
InhofePress^&^&^2013-06-13 21:37:14^&^&^
InhofePress^&^&^2013-06-13 20:45:18^&^&^
InhofePress^&^&^2013-06-13 17:08:14^&^&^
InhofePress^&^&^2013-06-13 16:01:34^&^&^
InhofePress^&^&^2013-06-12 20:28:06^&^&^
InhofePress^&^&^2013-06-11 21:26:02^&^&^
InhofePress^&^&^2013-06-10 18:30:19^&^&^
InhofePress^&^&^2013-06-09 18:46:12^&^&^
InhofePress^&^&^2013-06-09 18:33:41^&^&^
InhofePress^&^&^2013-06-06 20:47:11^&^&^
InhofePress^&^&^2013-06-06 19:49:03^&^&^
InhofePress^&^&^2013-06-06 18:07:13^&^&^
InhofePress^&^&^2013-06-06 16:05:07^&^&^
InhofePress^&^&^2013-06-05 22:19:00^&^&^
InhofePress^&^&^2013-06-05 21:47:38^&^&^
InhofePress^&^&^2013-06-05 21:35:36^&^&^
InhofePress^&^&^2013-06-05 15:46:16^&^&^
InhofePress^&^&^2013-06-04 20:00:33^&^&^
InhofePress^&^&^2013-06-04 19:29:09^&^&^
InhofePress^&^&^2013-06-04 19:15:08^&^&^
InhofePress^&^&^2013-06-04 18:55:33^&^&^
InhofePress^&^&^2013-06-04 18:45:54^&^&^
InhofePress^&^&^2013-06-04 18:37:05^&^&^
InhofePress^&^&^2013-06-04 18:35:33^&^&^
InhofePress^&^&^2013-06-04 18:23:07^&^&^
InhofePress^&^&^2013-06-04 17:05:33^&^&^
InhofePress^&^&^2013-06-04 13:40:20^&^&^
InhofePress^&^&^2013-06-03 22:53:33^&^&^
InhofePress^&^&^2013-05-28 16:54:25^&^&^
InhofePress^&^&^2013-05-28 16:53:37^&^&^
InhofePress^&^&^2013-05-25 14:24:01^&^&^
InhofePress^&^&^2013-05-25 13:41:43^&^&^
InhofePress^&^&^2013-05-24 20:57:41^&^&^
InhofePress^&^&^2013-05-24 19:31:50^&^&^
InhofePress^&^&^2013-05-23 16:17:45^&^&^
InhofePress^&^&^2013-05-23 15:48:03^&^&^
InhofePress^&^&^2013-05-23 15:27:54^&^&^
InhofePress^&^&^2013-05-23 15:08:12^&^&^
InhofePress^&^&^2013-05-23 14:35:08^&^&^
InhofePress^&^&^2013-05-21 21:06:06^&^&^
InhofePress^&^&^2013-05-21 21:04:56^&^&^
InhofePress^&^&^2013-05-21 20:49:24^&^&^
InhofePress^&^&^2013-05-21 20:47:44^&^&^
InhofePress^&^&^2013-05-21 20:46:38^&^&^
InhofePress^&^&^2013-05-21 20:40:44^&^&^
InhofePress^&^&^2013-05-21 20:34:17^&^&^
InhofePress^&^&^2013-05-21 20:32:48^&^&^
InhofePress^&^&^2013-05-21 20:29:08^&^&^
InhofePress^&^&^2013-05-21 20:25:04^&^&^
InhofePress^&^&^2013-05-21 20:19:50^&^&^
InhofePress^&^&^2013-05-21 20:15:37^&^&^
InhofePress^&^&^2013-05-20 18:05:49^&^&^
InhofePress^&^&^2013-05-18 18:41:01^&^&^
InhofePress^&^&^2013-05-16 16:01:12^&^&^
InhofePress^&^&^2013-05-16 15:22:26^&^&^
InhofePress^&^&^2013-05-16 15:15:12^&^&^
InhofePress^&^&^2013-05-16 14:47:53^&^&^
InhofePress^&^&^2013-05-15 22:09:15^&^&^
InhofePress^&^&^2013-05-13 21:53:31^&^&^
InhofePress^&^&^2013-05-08 19:08:49^&^&^
InhofePress^&^&^2013-05-08 18:33:36^&^&^
InhofePress^&^&^2013-05-06 19:00:41^&^&^
InhofePress^&^&^2013-05-06 18:30:07^&^&^
InhofePress^&^&^2013-05-06 18:24:22^&^&^
InhofePress^&^&^2013-05-03 21:51:50^&^&^
InhofePress^&^&^2013-05-02 16:29:08^&^&^
InhofePress^&^&^2013-04-30 19:36:02^&^&^
InhofePress^&^&^2013-04-30 18:26:19^&^&^
InhofePress^&^&^2013-04-30 18:20:40^&^&^
InhofePress^&^&^2013-04-29 19:21:04^&^&^
InhofePress^&^&^2013-04-29 14:29:42^&^&^
InhofePress^&^&^2013-04-26 21:09:21^&^&^
InhofePress^&^&^2013-04-26 21:08:02^&^&^
InhofePress^&^&^2013-04-26 19:20:00^&^&^
InhofePress^&^&^2013-04-26 14:03:02^&^&^
InhofePress^&^&^2013-04-26 13:43:52^&^&^
InhofePress^&^&^2013-04-26 13:25:07^&^&^
InhofePress^&^&^2013-04-25 22:44:12^&^&^
InhofePress^&^&^2013-04-25 22:37:54^&^&^
InhofePress^&^&^2013-04-25 12:51:50^&^&^
InhofePress^&^&^2013-04-24 21:11:26^&^&^
InhofePress^&^&^2013-04-24 18:23:33^&^&^
InhofePress^&^&^2013-04-24 16:37:46^&^&^
InhofePress^&^&^2013-04-24 16:35:48^&^&^
InhofePress^&^&^2013-04-23 19:10:56^&^&^
InhofePress^&^&^2013-04-23 18:51:19^&^&^
InhofePress^&^&^2013-04-23 16:20:30^&^&^
InhofePress^&^&^2013-04-23 15:59:30^&^&^
InhofePress^&^&^2013-04-23 13:40:55^&^&^
InhofePress^&^&^2013-04-22 19:04:37^&^&^
InhofePress^&^&^2013-04-22 18:40:24^&^&^
InhofePress^&^&^2013-04-22 18:20:57^&^&^
InhofePress^&^&^2013-04-19 16:47:29^&^&^
InhofePress^&^&^2013-04-19 16:05:55^&^&^
InhofePress^&^&^2013-04-19 16:03:32^&^&^
InhofePress^&^&^2013-04-19 16:01:32^&^&^
InhofePress^&^&^2013-04-19 16:00:01^&^&^
InhofePress^&^&^2013-04-18 21:42:31^&^&^
InhofePress^&^&^2013-04-18 17:00:09^&^&^
InhofePress^&^&^2013-04-18 16:30:06^&^&^
InhofePress^&^&^2013-04-18 16:28:35^&^&^
InhofePress^&^&^2013-04-18 15:48:36^&^&^
InhofePress^&^&^2013-04-17 21:45:35^&^&^
InhofePress^&^&^2013-04-17 21:30:34^&^&^
InhofePress^&^&^2013-04-17 21:15:34^&^&^
InhofePress^&^&^2013-04-17 20:58:35^&^&^
InhofePress^&^&^2013-04-17 20:51:49^&^&^
InhofePress^&^&^2013-04-17 20:50:41^&^&^
InhofePress^&^&^2013-04-17 14:27:07^&^&^
InhofePress^&^&^2013-04-17 14:25:32^&^&^
InhofePress^&^&^2013-04-17 14:17:40^&^&^
InhofePress^&^&^2013-04-17 13:40:00^&^&^
InhofePress^&^&^2013-04-17 13:30:03^&^&^
InhofePress^&^&^2013-04-16 19:40:30^&^&^
InhofePress^&^&^2013-04-16 19:22:21^&^&^
InhofePress^&^&^2013-04-16 16:00:30^&^&^
InhofePress^&^&^2013-04-16 13:40:19^&^&^
InhofePress^&^&^2013-04-15 18:04:00^&^&^
InhofePress^&^&^2013-04-15 17:15:48^&^&^
InhofePress^&^&^2013-04-15 16:54:18^&^&^
InhofePress^&^&^2013-04-12 20:00:03^&^&^
InhofePress^&^&^2013-04-12 19:50:03^&^&^
InhofePress^&^&^2013-04-12 19:40:03^&^&^
InhofePress^&^&^2013-04-12 19:30:03^&^&^
InhofePress^&^&^2013-04-12 19:25:09^&^&^
InhofePress^&^&^2013-04-12 19:24:42^&^&^
InhofePress^&^&^2013-04-12 19:21:23^&^&^
InhofePress^&^&^2013-04-12 19:20:15^&^&^
InhofePress^&^&^2013-04-12 19:19:49^&^&^
InhofePress^&^&^2013-04-11 20:51:49^&^&^
InhofePress^&^&^2013-04-10 22:42:04^&^&^
InhofePress^&^&^2013-04-10 22:40:51^&^&^
InhofePress^&^&^2013-04-10 22:38:51^&^&^
InhofePress^&^&^2013-04-10 22:37:28^&^&^
InhofePress^&^&^2013-04-10 22:32:34^&^&^
InhofePress^&^&^2013-04-10 21:55:59^&^&^
InhofePress^&^&^2013-04-09 20:38:58^&^&^
InhofePress^&^&^2013-04-09 19:51:48^&^&^
InhofePress^&^&^2013-04-09 13:45:36^&^&^
InhofePress^&^&^2013-04-08 18:20:34^&^&^
InhofePress^&^&^2013-04-08 18:13:20^&^&^
InhofePress^&^&^2013-04-08 18:06:00^&^&^
InhofePress^&^&^2013-04-08 15:31:14^&^&^
InhofePress^&^&^2013-04-08 11:25:53^&^&^
InhofePress^&^&^2013-04-05 19:22:00^&^&^
InhofePress^&^&^2013-04-03 21:09:01^&^&^
InhofePress^&^&^2013-04-03 21:08:38^&^&^
InhofePress^&^&^2013-04-02 18:20:09^&^&^
InhofePress^&^&^2013-04-02 18:01:34^&^&^
InhofePress^&^&^2013-04-02 15:39:36^&^&^
InhofePress^&^&^2013-04-01 21:15:05^&^&^
InhofePress^&^&^2013-03-28 18:35:19^&^&^
InhofePress^&^&^2013-03-28 18:00:19^&^&^
InhofePress^&^&^2013-03-28 17:33:20^&^&^
InhofePress^&^&^2013-03-28 17:00:19^&^&^
InhofePress^&^&^2013-03-28 16:39:27^&^&^
InhofePress^&^&^2013-03-28 16:31:52^&^&^
InhofePress^&^&^2013-03-26 18:30:33^&^&^
InhofePress^&^&^2013-03-26 18:15:33^&^&^
InhofePress^&^&^2013-03-26 18:00:33^&^&^
InhofePress^&^&^2013-03-26 17:43:43^&^&^
InhofePress^&^&^2013-03-25 19:33:40^&^&^
InhofePress^&^&^2013-03-25 19:33:20^&^&^
InhofePress^&^&^2013-03-25 17:45:45^&^&^
InhofePress^&^&^2013-03-25 17:29:02^&^&^
InhofePress^&^&^2013-03-24 21:56:06^&^&^
InhofePress^&^&^2013-03-23 17:02:08^&^&^
InhofePress^&^&^2013-03-22 22:20:36^&^&^
InhofePress^&^&^2013-03-22 22:00:36^&^&^
InhofePress^&^&^2013-03-22 21:37:39^&^&^
InhofePress^&^&^2013-03-22 20:40:35^&^&^
InhofePress^&^&^2013-03-22 20:20:35^&^&^
InhofePress^&^&^2013-03-22 20:03:57^&^&^
InhofePress^&^&^2013-03-22 19:55:51^&^&^
InhofePress^&^&^2013-03-22 19:52:25^&^&^
InhofePress^&^&^2013-03-22 19:28:16^&^&^
InhofePress^&^&^2013-03-21 18:06:30^&^&^
InhofePress^&^&^2013-03-21 17:15:24^&^&^
InhofePress^&^&^2013-03-21 16:45:24^&^&^
DarrellIssa^&^&^2013-06-21 17:04:32^&^&^
DarrellIssa^&^&^2013-06-21 14:58:08^&^&^
DarrellIssa^&^&^2013-06-21 14:17:40^&^&^
DarrellIssa^&^&^2013-06-21 14:02:17^&^&^
DarrellIssa^&^&^2013-06-21 13:45:41^&^&^
DarrellIssa^&^&^2013-06-21 13:44:05^&^&^
DarrellIssa^&^&^2013-06-21 13:42:29^&^&^
DarrellIssa^&^&^2013-06-21 13:41:00^&^&^
DarrellIssa^&^&^2013-06-21 13:38:25^&^&^
DarrellIssa^&^&^2013-06-21 02:21:50^&^&^
DarrellIssa^&^&^2013-06-21 00:55:31^&^&^
DarrellIssa^&^&^2013-06-20 22:00:49^&^&^
DarrellIssa^&^&^2013-06-20 21:31:23^&^&^
DarrellIssa^&^&^2013-06-20 20:43:29^&^&^
DarrellIssa^&^&^2013-06-20 20:22:45^&^&^
DarrellIssa^&^&^2013-06-20 20:19:48^&^&^
DarrellIssa^&^&^2013-06-20 19:31:33^&^&^
DarrellIssa^&^&^2013-06-20 18:01:11^&^&^
DarrellIssa^&^&^2013-06-20 16:58:22^&^&^
DarrellIssa^&^&^2013-06-20 16:47:27^&^&^
DarrellIssa^&^&^2013-06-20 15:43:51^&^&^
DarrellIssa^&^&^2013-06-20 15:39:39^&^&^
DarrellIssa^&^&^2013-06-20 15:31:21^&^&^
DarrellIssa^&^&^2013-06-20 15:25:21^&^&^
DarrellIssa^&^&^2013-06-20 14:07:33^&^&^
DarrellIssa^&^&^2013-06-20 13:55:30^&^&^
DarrellIssa^&^&^2013-06-20 12:31:08^&^&^
DarrellIssa^&^&^2013-06-20 01:40:16^&^&^
DarrellIssa^&^&^2013-06-20 01:39:55^&^&^
DarrellIssa^&^&^2013-06-20 01:32:49^&^&^
DarrellIssa^&^&^2013-06-20 01:30:20^&^&^
DarrellIssa^&^&^2013-06-20 01:15:23^&^&^
DarrellIssa^&^&^2013-06-20 01:14:16^&^&^
DarrellIssa^&^&^2013-06-20 01:12:55^&^&^
DarrellIssa^&^&^2013-06-19 22:49:18^&^&^
DarrellIssa^&^&^2013-06-19 21:53:33^&^&^
DarrellIssa^&^&^2013-06-19 21:34:13^&^&^
DarrellIssa^&^&^2013-06-19 21:26:36^&^&^
DarrellIssa^&^&^2013-06-19 21:05:01^&^&^
DarrellIssa^&^&^2013-06-19 20:56:42^&^&^
DarrellIssa^&^&^2013-06-19 19:48:03^&^&^
DarrellIssa^&^&^2013-06-19 19:25:12^&^&^
DarrellIssa^&^&^2013-06-19 19:14:47^&^&^
DarrellIssa^&^&^2013-06-19 19:14:20^&^&^
DarrellIssa^&^&^2013-06-19 18:43:14^&^&^
DarrellIssa^&^&^2013-06-19 18:25:51^&^&^
DarrellIssa^&^&^2013-06-19 18:17:25^&^&^
DarrellIssa^&^&^2013-06-19 18:13:13^&^&^
DarrellIssa^&^&^2013-06-19 18:00:56^&^&^
DarrellIssa^&^&^2013-06-19 17:56:25^&^&^
DarrellIssa^&^&^2013-06-19 17:18:21^&^&^
DarrellIssa^&^&^2013-06-19 17:14:14^&^&^
DarrellIssa^&^&^2013-06-19 16:16:55^&^&^
DarrellIssa^&^&^2013-06-19 16:12:34^&^&^
DarrellIssa^&^&^2013-06-19 15:13:33^&^&^
DarrellIssa^&^&^2013-06-19 14:54:30^&^&^
DarrellIssa^&^&^2013-06-19 14:36:02^&^&^
DarrellIssa^&^&^2013-06-19 14:33:45^&^&^
DarrellIssa^&^&^2013-06-19 13:06:20^&^&^
DarrellIssa^&^&^2013-06-19 13:04:37^&^&^
DarrellIssa^&^&^2013-06-18 21:28:44^&^&^
DarrellIssa^&^&^2013-06-18 19:45:34^&^&^
DarrellIssa^&^&^2013-06-18 19:40:56^&^&^
DarrellIssa^&^&^2013-06-18 19:36:51^&^&^
DarrellIssa^&^&^2013-06-18 19:30:14^&^&^
DarrellIssa^&^&^2013-06-18 19:23:17^&^&^
DarrellIssa^&^&^2013-06-18 18:24:05^&^&^
DarrellIssa^&^&^2013-06-18 18:04:00^&^&^
DarrellIssa^&^&^2013-06-18 17:25:45^&^&^
DarrellIssa^&^&^2013-06-18 16:25:23^&^&^
DarrellIssa^&^&^2013-06-18 16:00:59^&^&^
DarrellIssa^&^&^2013-06-18 14:50:30^&^&^
DarrellIssa^&^&^2013-06-18 14:40:31^&^&^
DarrellIssa^&^&^2013-06-18 00:19:27^&^&^
DarrellIssa^&^&^2013-06-18 00:16:17^&^&^
DarrellIssa^&^&^2013-06-18 00:16:02^&^&^
DarrellIssa^&^&^2013-06-17 22:46:01^&^&^
DarrellIssa^&^&^2013-06-17 22:21:12^&^&^
DarrellIssa^&^&^2013-06-17 22:19:44^&^&^
DarrellIssa^&^&^2013-06-17 20:40:41^&^&^
DarrellIssa^&^&^2013-06-17 20:20:26^&^&^
DarrellIssa^&^&^2013-06-17 18:09:29^&^&^
DarrellIssa^&^&^2013-06-17 18:06:05^&^&^
DarrellIssa^&^&^2013-06-17 17:45:17^&^&^
DarrellIssa^&^&^2013-06-17 17:25:33^&^&^
DarrellIssa^&^&^2013-06-17 16:37:38^&^&^
DarrellIssa^&^&^2013-06-17 16:32:07^&^&^
DarrellIssa^&^&^2013-06-17 16:27:16^&^&^
DarrellIssa^&^&^2013-06-16 17:25:05^&^&^
DarrellIssa^&^&^2013-06-15 23:14:16^&^&^
DarrellIssa^&^&^2013-06-15 21:19:46^&^&^
DarrellIssa^&^&^2013-06-15 16:18:28^&^&^
DarrellIssa^&^&^2013-06-15 16:06:44^&^&^
DarrellIssa^&^&^2013-06-15 16:06:17^&^&^
DarrellIssa^&^&^2013-06-15 15:54:45^&^&^
DarrellIssa^&^&^2013-06-15 01:53:14^&^&^
DarrellIssa^&^&^2013-06-15 01:46:21^&^&^
DarrellIssa^&^&^2013-06-15 01:40:20^&^&^
DarrellIssa^&^&^2013-06-15 01:36:11^&^&^
DarrellIssa^&^&^2013-06-14 22:50:23^&^&^
DarrellIssa^&^&^2013-06-14 22:18:33^&^&^
DarrellIssa^&^&^2013-06-14 21:32:47^&^&^
DarrellIssa^&^&^2013-06-14 21:20:56^&^&^
DarrellIssa^&^&^2013-06-14 21:14:43^&^&^
DarrellIssa^&^&^2013-06-14 21:07:07^&^&^
DarrellIssa^&^&^2013-06-14 18:37:58^&^&^
DarrellIssa^&^&^2013-06-14 18:31:33^&^&^
DarrellIssa^&^&^2013-06-14 16:58:39^&^&^
DarrellIssa^&^&^2013-06-14 16:06:27^&^&^
DarrellIssa^&^&^2013-06-14 15:26:15^&^&^
DarrellIssa^&^&^2013-06-14 13:27:43^&^&^
DarrellIssa^&^&^2013-06-14 13:27:28^&^&^
DarrellIssa^&^&^2013-06-14 13:18:30^&^&^
DarrellIssa^&^&^2013-06-14 13:14:40^&^&^
DarrellIssa^&^&^2013-06-13 21:04:34^&^&^
DarrellIssa^&^&^2013-06-13 21:02:55^&^&^
DarrellIssa^&^&^2013-06-13 21:02:31^&^&^
DarrellIssa^&^&^2013-06-13 20:27:08^&^&^
DarrellIssa^&^&^2013-06-13 19:57:13^&^&^
DarrellIssa^&^&^2013-06-13 19:55:04^&^&^
DarrellIssa^&^&^2013-06-13 17:20:55^&^&^
DarrellIssa^&^&^2013-06-13 17:10:10^&^&^
DarrellIssa^&^&^2013-06-13 16:08:11^&^&^
DarrellIssa^&^&^2013-06-13 16:03:44^&^&^
DarrellIssa^&^&^2013-06-13 15:33:37^&^&^
DarrellIssa^&^&^2013-06-13 14:02:26^&^&^
DarrellIssa^&^&^2013-06-13 13:56:47^&^&^
DarrellIssa^&^&^2013-06-13 13:03:45^&^&^
DarrellIssa^&^&^2013-06-13 13:00:58^&^&^
DarrellIssa^&^&^2013-06-13 12:50:30^&^&^
DarrellIssa^&^&^2013-06-13 03:12:36^&^&^
DarrellIssa^&^&^2013-06-13 02:48:03^&^&^
DarrellIssa^&^&^2013-06-13 00:21:29^&^&^
DarrellIssa^&^&^2013-06-13 00:08:28^&^&^
DarrellIssa^&^&^2013-06-12 23:44:13^&^&^
DarrellIssa^&^&^2013-06-12 19:44:24^&^&^
DarrellIssa^&^&^2013-06-12 19:41:29^&^&^
DarrellIssa^&^&^2013-06-12 17:31:42^&^&^
DarrellIssa^&^&^2013-06-12 17:23:51^&^&^
DarrellIssa^&^&^2013-06-12 17:13:32^&^&^
DarrellIssa^&^&^2013-06-12 17:06:25^&^&^
DarrellIssa^&^&^2013-06-12 16:52:16^&^&^
DarrellIssa^&^&^2013-06-12 16:09:52^&^&^
DarrellIssa^&^&^2013-06-12 16:06:59^&^&^
DarrellIssa^&^&^2013-06-12 15:55:32^&^&^
DarrellIssa^&^&^2013-06-12 15:09:39^&^&^
DarrellIssa^&^&^2013-06-12 13:09:16^&^&^
DarrellIssa^&^&^2013-06-12 12:38:08^&^&^
DarrellIssa^&^&^2013-06-12 00:31:00^&^&^
DarrellIssa^&^&^2013-06-11 21:28:52^&^&^
DarrellIssa^&^&^2013-06-11 21:27:40^&^&^
DarrellIssa^&^&^2013-06-11 18:29:00^&^&^
DarrellIssa^&^&^2013-06-11 17:20:48^&^&^
DarrellIssa^&^&^2013-06-11 16:21:56^&^&^
DarrellIssa^&^&^2013-06-11 15:14:47^&^&^
DarrellIssa^&^&^2013-06-11 14:10:50^&^&^
DarrellIssa^&^&^2013-06-11 14:09:56^&^&^
DarrellIssa^&^&^2013-06-10 17:27:30^&^&^
DarrellIssa^&^&^2013-06-10 17:13:43^&^&^
DarrellIssa^&^&^2013-06-10 17:11:25^&^&^
DarrellIssa^&^&^2013-06-10 17:05:18^&^&^
DarrellIssa^&^&^2013-06-10 14:05:14^&^&^
DarrellIssa^&^&^2013-06-09 16:56:55^&^&^
DarrellIssa^&^&^2013-06-09 15:49:27^&^&^
DarrellIssa^&^&^2013-06-09 15:47:29^&^&^
DarrellIssa^&^&^2013-06-09 15:40:40^&^&^
DarrellIssa^&^&^2013-06-09 15:35:08^&^&^
DarrellIssa^&^&^2013-06-09 15:28:48^&^&^
DarrellIssa^&^&^2013-06-09 15:14:13^&^&^
DarrellIssa^&^&^2013-06-09 14:41:11^&^&^
DarrellIssa^&^&^2013-06-07 19:57:33^&^&^
DarrellIssa^&^&^2013-06-07 19:54:41^&^&^
DarrellIssa^&^&^2013-06-07 19:54:31^&^&^
DarrellIssa^&^&^2013-06-07 18:02:17^&^&^
DarrellIssa^&^&^2013-06-07 17:54:22^&^&^
DarrellIssa^&^&^2013-06-06 20:01:56^&^&^
DarrellIssa^&^&^2013-06-06 19:54:32^&^&^
DarrellIssa^&^&^2013-06-06 19:46:49^&^&^
DarrellIssa^&^&^2013-06-06 19:39:36^&^&^
DarrellIssa^&^&^2013-06-06 14:44:38^&^&^
DarrellIssa^&^&^2013-06-06 14:05:32^&^&^
DarrellIssa^&^&^2013-06-06 13:08:51^&^&^
DarrellIssa^&^&^2013-06-06 12:56:09^&^&^
DarrellIssa^&^&^2013-06-06 12:53:52^&^&^
DarrellIssa^&^&^2013-06-06 11:31:55^&^&^
DarrellIssa^&^&^2013-06-06 01:37:18^&^&^
DarrellIssa^&^&^2013-06-06 01:29:16^&^&^
DarrellIssa^&^&^2013-06-05 23:59:04^&^&^
DarrellIssa^&^&^2013-06-05 23:34:31^&^&^
DarrellIssa^&^&^2013-06-05 21:40:16^&^&^
DarrellIssa^&^&^2013-06-05 21:25:39^&^&^
DarrellIssa^&^&^2013-06-05 21:17:45^&^&^
DarrellIssa^&^&^2013-06-05 17:42:15^&^&^
DarrellIssa^&^&^2013-06-05 17:11:44^&^&^
DarrellIssa^&^&^2013-06-05 16:51:16^&^&^
DarrellIssa^&^&^2013-06-05 16:30:47^&^&^
DarrellIssa^&^&^2013-06-05 14:11:42^&^&^
DarrellIssa^&^&^2013-06-05 14:07:22^&^&^
DarrellIssa^&^&^2013-06-05 13:00:03^&^&^
DarrellIssa^&^&^2013-06-05 12:40:32^&^&^
RepSteveIsrael^&^&^2013-06-21 16:02:00^&^&^
RepSteveIsrael^&^&^2013-06-21 14:26:08^&^&^
RepSteveIsrael^&^&^2013-06-20 19:09:26^&^&^
RepSteveIsrael^&^&^2013-06-20 15:54:24^&^&^
RepSteveIsrael^&^&^2013-06-19 21:19:35^&^&^
RepSteveIsrael^&^&^2013-06-19 19:58:27^&^&^
RepSteveIsrael^&^&^2013-06-19 19:21:50^&^&^
RepSteveIsrael^&^&^2013-06-19 16:16:48^&^&^
RepSteveIsrael^&^&^2013-06-19 13:09:25^&^&^
RepSteveIsrael^&^&^2013-06-19 11:45:48^&^&^
RepSteveIsrael^&^&^2013-06-18 23:16:49^&^&^
RepSteveIsrael^&^&^2013-06-18 19:14:18^&^&^
RepSteveIsrael^&^&^2013-06-18 17:15:08^&^&^
RepSteveIsrael^&^&^2013-06-17 19:39:04^&^&^
RepSteveIsrael^&^&^2013-06-17 15:25:59^&^&^
RepSteveIsrael^&^&^2013-06-16 14:30:09^&^&^
RepSteveIsrael^&^&^2013-06-15 15:06:34^&^&^
RepSteveIsrael^&^&^2013-06-14 16:15:56^&^&^
RepSteveIsrael^&^&^2013-06-13 22:00:41^&^&^
RepSteveIsrael^&^&^2013-06-13 15:51:35^&^&^
RepSteveIsrael^&^&^2013-06-13 15:49:02^&^&^
RepSteveIsrael^&^&^2013-06-12 21:30:21^&^&^
RepSteveIsrael^&^&^2013-06-12 20:51:36^&^&^
RepSteveIsrael^&^&^2013-06-11 00:39:49^&^&^
RepSteveIsrael^&^&^2013-06-10 16:07:21^&^&^
RepSteveIsrael^&^&^2013-06-10 15:54:00^&^&^
RepSteveIsrael^&^&^2013-06-09 17:24:33^&^&^
RepSteveIsrael^&^&^2013-06-09 15:33:32^&^&^
RepSteveIsrael^&^&^2013-06-08 15:54:51^&^&^
RepSteveIsrael^&^&^2013-06-08 01:24:10^&^&^
RepSteveIsrael^&^&^2013-06-07 20:16:55^&^&^
RepSteveIsrael^&^&^2013-06-06 20:58:50^&^&^
RepSteveIsrael^&^&^2013-06-06 17:49:17^&^&^
RepSteveIsrael^&^&^2013-06-06 17:12:12^&^&^
RepSteveIsrael^&^&^2013-06-06 02:05:45^&^&^
RepSteveIsrael^&^&^2013-06-05 17:42:52^&^&^
RepSteveIsrael^&^&^2013-06-04 21:52:36^&^&^
RepSteveIsrael^&^&^2013-06-04 20:44:26^&^&^
RepSteveIsrael^&^&^2013-06-04 13:58:06^&^&^
RepSteveIsrael^&^&^2013-06-04 13:50:11^&^&^
RepSteveIsrael^&^&^2013-06-03 22:05:00^&^&^
RepSteveIsrael^&^&^2013-06-03 18:17:00^&^&^
RepSteveIsrael^&^&^2013-06-03 16:29:47^&^&^
RepSteveIsrael^&^&^2013-06-03 15:18:51^&^&^
RepSteveIsrael^&^&^2013-06-01 22:03:58^&^&^
RepSteveIsrael^&^&^2013-06-01 02:20:31^&^&^
RepSteveIsrael^&^&^2013-05-31 23:33:50^&^&^
RepSteveIsrael^&^&^2013-05-31 18:06:59^&^&^
RepSteveIsrael^&^&^2013-05-31 16:45:35^&^&^
RepSteveIsrael^&^&^2013-05-31 15:10:14^&^&^
RepSteveIsrael^&^&^2013-05-31 02:19:55^&^&^
RepSteveIsrael^&^&^2013-05-29 16:13:49^&^&^
RepSteveIsrael^&^&^2013-05-29 01:22:16^&^&^
RepSteveIsrael^&^&^2013-05-28 14:43:53^&^&^
RepSteveIsrael^&^&^2013-05-28 01:19:54^&^&^
RepSteveIsrael^&^&^2013-05-28 01:18:03^&^&^
RepSteveIsrael^&^&^2013-05-27 17:39:44^&^&^
RepSteveIsrael^&^&^2013-05-27 14:22:00^&^&^
RepSteveIsrael^&^&^2013-05-27 13:00:20^&^&^
RepSteveIsrael^&^&^2013-05-27 01:36:55^&^&^
RepSteveIsrael^&^&^2013-05-26 23:51:43^&^&^
RepSteveIsrael^&^&^2013-05-26 23:51:16^&^&^
RepSteveIsrael^&^&^2013-05-26 23:49:23^&^&^
RepSteveIsrael^&^&^2013-05-26 23:17:15^&^&^
RepSteveIsrael^&^&^2013-05-26 22:57:39^&^&^
RepSteveIsrael^&^&^2013-05-26 19:27:04^&^&^
RepSteveIsrael^&^&^2013-05-26 15:25:08^&^&^
RepSteveIsrael^&^&^2013-05-24 01:05:05^&^&^
RepSteveIsrael^&^&^2013-05-24 00:11:51^&^&^
RepSteveIsrael^&^&^2013-05-23 23:30:31^&^&^
